runTrialId,run,startCatPos,startId,blockId,runBlockId,speed,distance,startCat,targetId,targetCat,probeDur,bufferDur,itiDur,ts,tp,direction,targetCatPos,speedCueDur,blinkFixDur,sampleDur,feedbackDur,probeDist,probeId,probeCat,probeCatPos,probe_ts,probe_loc,optionCat,movementDur,participantId,speedCueTrial
22,2,3,6,10,4,2.0,12,2,18,6,0.0,1370.445583406284,2625.298,6000.0,,1,3,8500.0,2700,1000,1000.0,8,14,5,2,4000.0,0,0,7370.446,0,0
23,2,3,18,10,4,2.0,16,6,16,6,0.0,1151.7741036884245,2035.065,8000.0,,1,1,8500.0,2700,1000,1000.0,8,8,3,2,4000.0,0,0,9151.774,0,0
24,2,3,6,10,4,2.0,14,2,2,1,0.0,1074.7205892458544,2336.971,7000.0,,1,2,8500.0,2700,1000,1000.0,8,14,5,2,4000.0,0,0,8074.721,0,0
25,2,2,11,11,5,1.2,16,4,9,3,0.0,1995.8241309148123,2389.152,13333.333,,1,3,14166.661,2700,1000,1000.0,12,5,2,2,10000.0,0,0,15329.157,0,1
26,2,2,2,11,5,1.2,14,1,16,6,0.0,1996.1157233518702,2971.85,11666.667,,1,1,14166.661,2700,1000,1000.0,9,11,4,2,7500.0,0,0,13662.783,0,0
27,2,3,3,11,5,1.2,12,1,15,5,1000.0,2464.917893052659,2304.94,10000.0,,1,3,14166.661,2700,1000,0.0,8,11,4,2,6666.667,1,-1,12464.918,0,0
28,2,3,18,11,5,1.2,12,6,12,4,0.0,2086.441451303861,2334.642,10000.0,,1,3,14166.661,2700,1000,1000.0,8,8,3,2,6666.667,0,0,12086.441,0,0
29,2,1,4,11,5,1.2,14,2,18,6,0.0,2146.893756242232,2006.234,11666.667,,1,3,14166.661,2700,1000,1000.0,10,14,5,2,8333.333,0,0,13813.561,0,0
30,2,2,5,11,5,1.2,17,2,4,2,0.0,1678.6265362145937,2970.675,14166.667,,1,1,14166.661,2700,1000,1000.0,9,14,5,2,7500.0,0,0,15845.294,0,0
31,2,1,10,12,6,2.0,16,4,8,3,0.0,1087.9423582006289,2224.133,8000.0,,1,2,8500.0,2700,1000,1000.0,13,5,2,2,6500.0,0,0,9087.942,0,1
32,2,1,10,12,6,2.0,17,4,9,3,1000.0,1062.713526609958,2170.204,8500.0,,1,3,8500.0,2700,1000,0.0,10,2,1,2,5000.0,1,1,9562.714,0,0
33,2,2,5,12,6,2.0,13,2,18,6,0.0,1338.188301354614,2940.667,6500.0,,1,3,8500.0,2700,1000,1000.0,9,14,5,2,4500.0,0,0,7838.188,0,0
34,2,1,13,12,6,2.0,12,5,7,3,1000.0,1494.4134289898573,2789.883,6000.0,,1,1,8500.0,2700,1000,0.0,7,2,1,2,3500.0,1,-1,7494.413,0,0
35,2,1,4,12,6,2.0,17,2,3,1,0.0,1269.9436702780208,2264.469,8500.0,,1,3,8500.0,2700,1000,1000.0,13,17,6,2,6500.0,0,0,9769.944,0,0
36,2,2,17,12,6,2.0,13,6,12,4,0.0,1352.722695564913,2230.152,6500.0,,1,3,8500.0,2700,1000,1000.0,6,5,2,2,3000.0,0,0,7852.723,0,0
1,3,3,3,13,1,2.0,17,1,2,1,0.0,1113.4809822884056,2522.355,8500.0,,1,2,8500.0,2700,1000,1000.0,8,11,4,2,4000.0,0,0,9613.481,0,1
2,3,3,9,13,1,2.0,12,3,3,1,0.0,1242.172689890706,2943.656,6000.0,,1,3,8500.0,2700,1000,1000.0,8,17,6,2,4000.0,0,0,7242.173,0,0
3,3,3,18,13,1,2.0,16,6,16,6,0.0,1271.5165487662196,2995.399,8000.0,,1,1,8500.0,2700,1000,1000.0,8,8,3,2,4000.0,0,0,9271.517,0,0
4,3,2,2,13,1,2.0,15,1,17,6,0.0,1448.953067932293,2379.572,7500.0,,1,2,8500.0,2700,1000,1000.0,9,11,4,2,4500.0,0,0,8948.953,0,0
5,3,3,6,13,1,2.0,14,2,2,1,0.0,1410.9947656487407,2687.502,7000.0,,1,2,8500.0,2700,1000,1000.0,8,14,5,2,4000.0,0,0,8410.995,0,0
6,3,3,15,13,1,2.0,14,5,11,4,1000.0,1260.5804788643936,2857.095,7000.0,,1,2,8500.0,2700,1000,0.0,8,5,2,2,4000.0,1,-1,8260.58,0,0
7,3,3,18,14,2,1.2,16,6,16,6,0.0,1700.068598707018,2821.668,13333.333,,1,1,14166.661,2700,1000,1000.0,11,11,4,2,9166.667,0,0,15033.402,0,1
8,3,2,5,14,2,1.2,12,2,17,6,0.0,1930.6796463186786,2584.149,10000.0,,1,2,14166.661,2700,1000,1000.0,6,11,4,2,5000.0,0,0,11930.68,0,0
9,3,3,15,14,2,1.2,12,5,9,3,0.0,2240.7380552307154,2031.233,10000.0,,1,3,14166.661,2700,1000,1000.0,5,2,1,2,4166.667,0,0,12240.738,0,0
10,3,1,4,14,2,1.2,17,2,3,1,1000.0,2256.841118390506,2263.973,14166.667,,1,3,14166.661,2700,1000,0.0,13,17,6,2,10833.333,1,1,16423.508,0,0
11,3,2,5,14,2,1.2,16,2,3,1,0.0,2092.2041114732947,2437.331,13333.333,,1,3,14166.661,2700,1000,1000.0,9,14,5,2,7500.0,0,0,15425.537,0,0
12,3,1,10,14,2,1.2,15,4,7,3,0.0,2344.252811551688,2786.568,12500.0,,1,1,14166.661,2700,1000,1000.0,10,2,1,2,8333.333,0,0,14844.253,0,0
13,3,1,10,15,3,2.0,12,4,4,2,0.0,1331.5275881075227,2753.596,6000.0,,1,1,8500.0,2700,1000,1000.0,7,17,6,2,3500.0,0,0,7331.528,0,1
14,3,3,18,15,3,2.0,14,6,14,5,0.0,1073.967664321357,2976.546,7000.0,,1,2,8500.0,2700,1000,1000.0,8,8,3,2,4000.0,0,0,8073.968,0,0
15,3,1,7,15,3,2.0,16,3,5,2,0.0,1104.236070794778,2759.495,8000.0,,1,2,8500.0,2700,1000,1000.0,10,17,6,2,5000.0,0,0,9104.236,0,0
16,3,1,10,15,3,2.0,13,4,5,2,0.0,1050.712340502841,2524.21,6500.0,,1,2,8500.0,2700,1000,1000.0,10,2,1,2,5000.0,0,0,7550.712,0,0
17,3,1,16,15,3,2.0,17,6,15,5,0.0,1218.7981443922529,2729.894,8500.0,,1,3,8500.0,2700,1000,1000.0,7,5,2,2,3500.0,0,0,9718.798,0,0
18,3,1,1,15,3,2.0,14,1,15,5,0.0,1044.5312022424366,2189.982,7000.0,,1,3,8500.0,2700,1000,1000.0,7,8,3,2,3500.0,0,0,8044.531,0,0
19,3,1,1,16,4,1.2,16,1,17,6,0.0,2017.020202141438,2726.817,13333.333,,1,2,14166.661,2700,1000,1000.0,10,11,4,2,8333.333,0,0,15350.353,0,1
20,3,1,13,16,4,1.2,16,5,11,4,0.0,1972.0231205327093,2225.58,13333.333,,1,2,14166.661,2700,1000,1000.0,10,5,2,2,8333.333,0,0,15305.356,0,0
21,3,2,5,16,4,1.2,16,2,3,1,0.0,2436.3503744848426,2591.93,13333.333,,1,3,14166.661,2700,1000,1000.0,12,17,6,2,10000.0,0,0,15769.683,0,0
22,3,1,1,16,4,1.2,13,1,14,5,0.0,1882.7056038943165,2798.791,10833.333,,1,2,14166.661,2700,1000,1000.0,7,8,3,2,5833.333,0,0,12716.039,0,0
23,3,2,11,16,4,1.2,17,4,10,4,0.0,1774.654689657997,2319.316,14166.667,,1,1,14166.661,2700,1000,1000.0,12,5,2,2,10000.0,0,0,15941.322,0,0
24,3,1,10,16,4,1.2,13,4,5,2,1000.0,1920.3765295100407,2851.528,10833.333,,1,2,14166.661,2700,1000,0.0,7,17,6,2,5833.333,1,1,12753.71,0,0
25,3,2,5,17,5,2.0,15,2,2,1,0.0,1334.1017676251627,2978.097,7500.0,,1,2,8500.0,2700,1000,1000.0,9,14,5,2,4500.0,0,0,8834.102,0,1
26,3,3,15,17,5,2.0,15,5,12,4,1000.0,1224.9500718127538,2955.392,7500.0,,1,3,8500.0,2700,1000,0.0,8,5,2,2,4000.0,1,1,8724.95,0,0
27,3,2,14,17,5,2.0,16,5,12,4,0.0,1103.8992295799337,2960.916,8000.0,,1,3,8500.0,2700,1000,1000.0,9,5,2,2,4500.0,0,0,9103.899,0,0
28,3,2,14,17,5,2.0,16,5,12,4,0.0,1258.8683218733956,2993.33,8000.0,,1,3,8500.0,2700,1000,1000.0,12,8,3,2,6000.0,0,0,9258.868,0,0
29,3,1,4,17,5,2.0,15,2,1,1,0.0,1071.9065835189206,2934.705,7500.0,,1,1,8500.0,2700,1000,1000.0,10,14,5,2,5000.0,0,0,8571.907,0,0
30,3,2,8,17,5,2.0,16,3,6,2,1000.0,1243.678314967689,2380.255,8000.0,,1,3,8500.0,2700,1000,0.0,9,17,6,2,4500.0,1,-1,9243.678,0,0
31,3,2,5,18,6,1.2,15,2,2,1,0.0,2430.4199083811864,2414.785,12500.0,,1,2,14166.661,2700,1000,1000.0,9,14,5,2,7500.0,0,0,14930.42,0,1
32,3,3,15,18,6,1.2,12,5,9,3,0.0,2035.9514290325383,2891.817,10000.0,,1,3,14166.661,2700,1000,1000.0,8,5,2,2,6666.667,0,0,12035.951,0,0
33,3,2,5,18,6,1.2,12,2,17,6,0.0,1803.9713511202438,2461.913,10000.0,,1,2,14166.661,2700,1000,1000.0,9,14,5,2,7500.0,0,0,11803.971,0,0
34,3,2,8,18,6,1.2,13,3,3,1,1000.0,1705.031022486611,2273.457,10833.333,,1,3,14166.661,2700,1000,0.0,9,17,6,2,7500.0,1,-1,12538.364,0,0
35,3,1,16,18,6,1.2,16,6,14,5,0.0,2187.5025803678677,2304.545,13333.333,,1,2,14166.661,2700,1000,1000.0,10,8,3,2,8333.333,0,0,15520.836,0,0
36,3,1,10,18,6,1.2,17,4,9,3,0.0,1889.726623048694,2892.359,14166.667,,1,3,14166.661,2700,1000,1000.0,13,5,2,2,10833.333,0,0,16056.394,0,0
1,4,3,6,19,1,1.2,13,2,1,1,0.0,1699.9202266889934,2823.482,10833.333,,1,1,14166.661,2700,1000,1000.0,8,14,5,2,6666.667,0,0,12533.253,0,1
2,4,3,9,19,1,1.2,14,3,5,2,0.0,2414.0570970393246,2034.02,11666.667,,1,2,14166.661,2700,1000,1000.0,11,2,1,2,9166.667,0,0,14080.724,0,0
3,4,2,14,19,1,1.2,14,5,10,4,0.0,1970.167012137945,2404.059,11666.667,,1,1,14166.661,2700,1000,1000.0,9,5,2,2,7500.0,0,0,13636.834,0,0
4,4,1,13,19,1,1.2,15,5,10,4,1000.0,1784.9992840155776,2430.88,12500.0,,1,1,14166.661,2700,1000,0.0,10,5,2,2,8333.333,1,1,14284.999,0,0
5,4,3,9,19,1,1.2,12,3,3,1,0.0,1661.8219740774891,2318.172,10000.0,,1,3,14166.661,2700,1000,1000.0,8,17,6,2,6666.667,0,0,11661.822,0,0
6,4,3,3,19,1,1.2,16,1,1,1,0.0,2386.301809425,2115.555,13333.333,,1,1,14166.661,2700,1000,1000.0,11,14,5,2,9166.667,0,0,15719.635,0,0
7,4,1,16,20,2,2.0,13,6,11,4,0.0,1236.7170633303665,2472.974,6500.0,,1,2,8500.0,2700,1000,1000.0,7,5,2,2,3500.0,0,0,7736.717,0,1
8,4,2,11,20,2,2.0,14,4,7,3,1000.0,1303.484085699772,2250.721,7000.0,,1,1,8500.0,2700,1000,0.0,9,2,1,2,4500.0,1,-1,8303.484,0,0
9,4,1,10,20,2,2.0,14,4,6,2,0.0,1087.4117673017788,2542.427,7000.0,,1,3,8500.0,2700,1000,1000.0,10,2,1,2,5000.0,0,0,8087.412,0,0
10,4,3,6,20,2,2.0,12,2,18,6,0.0,1169.524232521378,2263.064,6000.0,,1,3,8500.0,2700,1000,1000.0,8,14,5,2,4000.0,0,0,7169.524,0,0
11,4,1,7,20,2,2.0,17,3,6,2,0.0,1455.534670838636,2076.795,8500.0,,1,3,8500.0,2700,1000,1000.0,10,17,6,2,5000.0,0,0,9955.535,0,0
12,4,3,15,20,2,2.0,13,5,10,4,1000.0,1113.442074574377,2235.562,6500.0,,1,1,8500.0,2700,1000,0.0,5,2,1,2,2500.0,1,1,7613.442,0,0
